datatime,maxvoltagebatterysubseq,maxvoltagebatterysingleseq,maxbatterysinglevoltageval,minvoltagebatterysubseq,minvoltagebatterysingleseq,minbatterysinglevoltageval,maxtmpsubseq,maxtmptrobesingleseq,maxtmpval,mintmpsubseq,mintmpprobesingleseq,mintmpval
2018-01-06 09:15:23,1,32,3.332,1,175,3.322,1,,13,1,1,13
2018-01-06 09:15:53,1,20,3.3139999999999996,1,183,3.265,1,,13,1,1,13
2018-01-06 09:16:23,1,51,3.2710000000000004,1,48,3.2439999999999998,1,,13,1,1,13
2018-01-06 09:16:52,1,44,3.2939999999999996,1,121,3.267,1,,13,1,1,13
2018-01-06 09:17:21,1,52,3.2969999999999997,1,175,3.266,1,,14,1,1,13
2018-01-06 09:18:48,1,172,3.2969999999999997,1,21,3.2910000000000004,1,,14,1,1,13
2018-01-06 09:19:19,1,47,3.303,1,175,3.298,1,,14,1,1,13
2018-01-06 09:19:49,1,121,3.3,1,73,3.261,1,,14,1,1,13
2018-01-06 09:20:18,1,169,3.292,1,74,3.2310000000000003,1,,14,1,1,13
2018-01-06 09:20:48,1,155,3.2910000000000004,1,185,3.208,1,,14,1,1,13
2018-01-06 09:21:48,1,165,3.286,1,205,3.215,1,,14,1,1,13
2018-01-06 09:22:18,1,47,3.295,1,27,3.2880000000000003,1,,14,1,1,13
2018-01-06 09:22:48,1,43,3.2969999999999997,1,68,3.27,1,,14,1,1,13
2018-01-06 09:23:18,1,80,3.305,1,180,3.298,1,,14,1,1,13
2018-01-06 09:23:47,1,18,3.306,1,1,3.302,1,,14,1,1,13
2018-01-06 09:24:17,1,59,3.3089999999999997,1,1,3.304,1,,14,1,1,13
2018-01-06 09:24:47,1,18,3.3089999999999997,1,6,3.304,1,,14,1,1,13
2018-01-06 09:25:17,1,47,3.31,1,201,3.3,1,,14,1,1,13
2018-01-06 09:25:48,1,143,3.295,1,18,3.2119999999999997,1,,14,1,1,13
2018-01-06 09:26:18,1,160,3.3080000000000003,1,190,3.175,1,,14,1,1,13
2018-01-06 09:26:48,1,97,3.2969999999999997,1,183,3.181,1,,14,1,1,13
2018-01-06 09:27:46,1,146,3.339,1,108,3.2939999999999996,1,,14,1,3,13
2018-01-06 09:28:16,1,208,3.27,1,166,3.096,1,,14,1,3,13
2018-01-06 09:29:16,1,82,3.3560000000000003,1,1,3.2889999999999997,1,,14,1,1,14
2018-01-06 09:29:46,1,52,3.299,1,99,3.293,1,,15,1,1,14
2018-01-06 09:30:45,1,60,3.3,1,168,3.07,1,,15,1,1,14
2018-01-06 09:31:16,1,158,3.298,1,207,3.19,1,,15,1,1,14
2018-01-06 09:31:46,1,202,3.299,1,6,3.2889999999999997,1,,15,1,1,14
2018-01-06 09:32:15,1,47,3.303,1,6,3.298,1,,15,1,1,14
2018-01-06 09:32:45,1,47,3.303,1,65,3.218,1,,15,1,1,14
2018-01-06 09:33:15,1,66,3.359,1,79,3.1439999999999997,1,,15,1,1,14
2018-01-06 09:34:16,1,47,3.299,1,175,3.292,1,,15,1,3,14
2018-01-06 09:34:45,1,80,3.304,1,1,3.299,1,,15,1,3,14
2018-01-06 09:35:15,1,80,3.306,1,6,3.3,1,,15,1,3,14
2018-01-06 09:35:45,1,47,3.3080000000000003,1,95,3.303,1,,15,1,3,14
2018-01-06 09:36:45,1,166,3.3169999999999997,1,147,3.167,1,,15,1,3,14
2018-01-06 09:37:15,1,142,3.332,1,136,3.258,1,,15,1,3,14
2018-01-06 09:37:45,1,159,3.2119999999999997,1,136,3.1439999999999997,1,,15,1,3,14
2018-01-06 09:38:14,1,52,3.295,1,175,3.287,1,,15,1,4,14
2018-01-06 09:38:44,1,51,3.302,1,7,3.2969999999999997,1,,15,1,4,14
2018-01-06 09:39:14,1,45,3.304,1,23,3.275,1,,15,1,4,14
2018-01-06 09:39:44,1,48,3.32,1,179,3.237,1,,15,1,8,14
2018-01-06 09:40:14,1,48,3.298,1,138,3.233,1,,15,1,8,14
2018-01-06 09:40:44,1,18,3.3169999999999997,1,120,3.255,1,,15,1,8,14
2018-01-06 09:41:14,1,169,3.327,1,74,3.247,1,,15,1,9,14
2018-01-06 09:42:13,1,88,3.2489999999999997,1,33,3.116,1,,15,1,9,14
2018-01-06 09:42:43,1,166,3.315,1,53,3.14,1,,16,1,9,14
2018-01-06 09:43:13,1,146,3.2439999999999998,1,162,3.094,1,,16,1,9,14
2018-01-06 09:43:43,1,80,3.2760000000000002,1,136,3.24,1,,16,1,29,14
2018-01-06 09:44:13,1,66,3.281,1,198,3.2,1,,16,1,9,14
2018-01-06 09:44:43,1,209,3.327,1,177,3.2030000000000003,1,,16,1,3,15
2018-01-06 09:45:12,1,47,3.292,1,208,3.284,1,,16,1,3,15
2018-01-06 09:45:42,1,66,3.2969999999999997,1,18,3.234,1,,16,1,3,15
2018-01-06 09:46:12,1,77,3.2939999999999996,1,175,3.267,1,,16,1,3,15
2018-01-06 09:46:42,1,165,3.299,1,177,3.283,1,,16,1,3,15
2018-01-06 09:47:43,1,142,3.3080000000000003,1,82,3.148,1,,16,1,3,15
2018-01-06 09:48:13,1,47,3.2889999999999997,1,93,3.25,1,,16,1,3,15
2018-01-06 09:48:42,1,158,3.295,1,190,3.275,1,,16,1,3,15
2018-01-06 09:49:11,1,51,3.3,1,177,3.2939999999999996,1,,16,1,3,15
2018-01-06 09:49:41,1,51,3.3,1,177,3.2939999999999996,1,,16,1,3,15
2018-01-06 09:50:42,1,51,3.3,1,177,3.2939999999999996,1,,16,1,3,15
2018-01-06 09:51:12,1,51,3.3,1,177,3.2939999999999996,1,,16,1,3,15
2018-01-06 09:51:43,1,51,3.3,1,177,3.2939999999999996,1,,16,1,3,15
2018-01-06 10:12:27,1,45,3.321,1,1,3.3169999999999997,1,,16,1,9,14
2018-01-06 10:12:57,1,47,3.321,1,175,3.3160000000000003,1,,16,1,9,14
2018-01-06 10:13:28,1,61,3.321,1,177,3.3160000000000003,1,,16,1,9,14
2018-01-06 10:13:58,1,51,3.321,1,175,3.3160000000000003,1,,16,1,9,14
2018-01-06 10:14:27,1,35,3.32,1,99,3.3160000000000003,1,,16,1,9,14
2018-01-06 10:14:57,1,8,3.3139999999999996,1,109,3.282,1,,16,1,9,14
2018-01-06 10:15:26,1,66,3.3139999999999996,1,7,3.304,1,,16,1,9,14
2018-01-06 10:15:56,1,10,3.3160000000000003,1,1,3.312,1,,16,1,9,14
2018-01-06 10:16:26,1,51,3.3160000000000003,1,39,3.3110000000000004,1,,16,1,9,14
2018-01-06 10:16:56,1,75,3.315,1,36,3.233,1,,16,1,9,14
2018-01-06 10:17:27,1,49,3.3,1,175,3.292,1,,16,1,9,14
2018-01-06 10:17:56,1,94,3.299,1,196,3.194,1,,16,1,9,14
2018-01-06 10:18:26,1,60,3.292,1,108,3.2,1,,16,1,9,14
2018-01-06 10:18:56,1,166,3.319,1,50,3.216,1,,16,1,9,14
2018-01-06 10:19:25,1,5,3.3169999999999997,1,26,3.16,1,,16,1,9,14
2018-01-06 10:19:55,1,185,3.304,1,54,3.157,1,,16,1,9,14
2018-01-06 10:20:25,1,108,3.321,1,122,3.2,1,,16,1,9,14
2018-01-06 10:20:55,1,201,3.2560000000000002,1,113,3.15,1,,16,1,9,14
2018-01-06 10:21:26,1,81,3.265,1,185,3.162,1,,16,1,9,14
2018-01-06 10:21:54,1,194,3.2710000000000004,1,160,3.165,1,,16,1,9,14
2018-01-06 10:22:24,1,207,3.2889999999999997,1,168,3.1439999999999997,1,,16,1,4,15
2018-01-06 10:22:54,1,66,3.323,1,2,3.2689999999999997,1,,16,1,4,15
2018-01-06 10:23:24,1,47,3.278,1,150,3.2710000000000004,1,,16,1,4,15
2018-01-06 10:23:54,1,60,3.283,1,177,3.275,1,,16,1,4,15
2018-01-06 10:24:25,1,60,3.287,1,177,3.2769999999999997,1,,16,1,4,15
2018-01-06 10:24:55,1,60,3.2889999999999997,1,177,3.28,1,,16,1,4,15
2018-01-06 10:25:24,1,194,3.28,1,1,3.1639999999999997,1,,16,1,4,15
2018-01-06 10:25:54,1,62,3.265,1,162,3.199,1,,16,1,8,15
2018-01-06 10:26:23,1,185,3.272,1,26,3.265,1,,16,1,8,15
2018-01-06 10:26:53,1,60,3.282,1,177,3.272,1,,16,1,8,15
2018-01-06 10:27:23,1,60,3.287,1,177,3.2760000000000002,1,,16,1,8,15
2018-01-06 10:27:53,1,60,3.2889999999999997,1,150,3.28,1,,16,1,8,15
2018-01-06 10:28:24,1,10,3.283,1,56,3.11,1,,16,1,8,15
2018-01-06 10:28:53,1,142,3.273,1,6,3.148,1,,17,1,8,15
2018-01-06 10:29:23,1,46,3.278,1,18,3.2119999999999997,1,,17,1,9,15
2018-01-06 10:29:53,1,30,3.222,1,108,3.162,1,,17,1,9,15
2018-01-06 10:30:22,1,60,3.278,1,107,3.236,1,,17,1,9,15
2018-01-06 10:30:52,1,47,3.27,1,150,3.264,1,,17,1,9,15
2018-01-06 10:31:23,1,166,3.2769999999999997,1,136,3.215,1,,17,1,9,15
2018-01-06 10:31:53,1,20,3.2289999999999996,1,162,3.2030000000000003,1,,17,1,9,15
2018-01-06 10:32:22,1,48,3.278,1,208,3.188,1,,17,1,9,15
2018-01-06 10:32:52,1,141,3.259,1,27,3.14,1,,17,1,9,15
2018-01-06 10:33:22,1,47,3.267,1,1,3.262,1,,17,1,9,15
2018-01-06 10:33:52,1,47,3.2710000000000004,1,175,3.265,1,,17,1,9,15
2018-01-06 10:34:22,1,22,3.273,1,177,3.267,1,,17,1,9,15
2018-01-06 10:34:52,1,48,3.286,1,175,3.1860000000000004,1,,17,1,9,15
2018-01-06 10:35:22,1,60,3.267,1,5,3.26,1,,17,1,9,15
2018-01-06 10:35:51,1,47,3.272,1,5,3.266,1,,17,1,9,15
2018-01-06 10:36:21,1,117,3.2560000000000002,1,50,3.123,1,,17,1,9,15
2018-01-06 10:36:51,1,108,3.2969999999999997,1,76,3.22,1,,17,1,9,15
2018-01-06 10:37:21,1,60,3.27,1,175,3.262,1,,17,1,9,15
2018-01-06 10:37:51,1,17,3.305,1,154,3.2039999999999997,1,,17,1,9,15
2018-01-06 10:38:21,1,142,3.26,1,154,3.2119999999999997,1,,17,1,9,15
2018-01-06 10:38:51,1,66,3.267,1,1,3.26,1,,17,1,9,15
2018-01-06 10:39:21,1,196,3.2539999999999996,1,54,3.077,1,,17,1,9,15
2018-01-06 10:39:50,1,22,3.267,1,162,3.199,1,,17,1,9,15
2018-01-06 10:40:20,1,83,3.278,1,36,3.2030000000000003,1,,17,1,9,15
2018-01-06 10:40:50,1,51,3.258,1,175,3.2310000000000003,1,,17,1,9,15
2018-01-06 10:41:21,1,66,3.26,1,26,3.238,1,,17,1,9,15
2018-01-06 10:41:51,1,142,3.266,1,46,3.258,1,,17,1,9,15
2018-01-06 10:42:21,1,47,3.267,1,5,3.259,1,,17,1,9,15
2018-01-06 10:42:50,1,66,3.272,1,2,3.267,1,,17,1,9,15
2018-01-06 10:43:19,1,66,3.273,1,1,3.2689999999999997,1,,17,1,9,15
2018-01-06 10:43:49,1,66,3.273,1,1,3.2689999999999997,1,,17,1,9,15
2018-01-06 10:44:19,1,66,3.273,1,1,3.2689999999999997,1,,17,1,9,15
2018-01-06 10:44:49,1,66,3.273,1,1,3.2689999999999997,1,,17,1,9,15
2018-01-06 10:45:19,1,66,3.273,1,1,3.2689999999999997,1,,17,1,9,15
2018-01-06 10:45:50,1,66,3.273,1,1,3.2689999999999997,1,,17,1,9,15
2018-01-06 15:45:28,1,60,3.2889999999999997,1,36,3.281,1,,14,1,7,11
2018-01-06 15:45:58,1,60,3.275,1,154,3.247,1,,14,1,7,11
2018-01-06 15:46:28,1,124,3.261,1,49,3.193,1,,14,1,7,11
2018-01-06 15:46:57,1,124,3.259,1,53,3.2230000000000003,1,,14,1,7,11
2018-01-06 15:47:27,1,100,3.2289999999999996,1,54,3.05,1,,14,1,7,11
2018-01-06 15:47:57,1,172,3.253,1,112,3.214,1,,14,1,7,11
2018-01-06 15:48:27,1,124,3.255,1,1,3.247,1,,14,1,7,11
2018-01-06 15:48:57,1,98,3.247,1,3,3.162,1,,14,1,7,11
2018-01-06 15:49:28,1,66,3.25,1,1,3.199,1,,14,1,7,11
2018-01-06 15:49:58,1,62,3.2560000000000002,1,187,3.2230000000000003,1,,14,1,7,11
2018-01-06 15:50:27,1,94,3.2539999999999996,1,187,3.228,1,,14,1,7,11
2018-01-06 15:50:57,1,130,3.2510000000000003,1,110,3.1069999999999998,1,,14,1,7,11
2018-01-06 15:51:26,1,75,3.2510000000000003,1,162,3.2430000000000003,1,,14,1,7,11
2018-01-06 15:51:56,1,75,3.259,1,162,3.216,1,,14,1,7,11
2018-01-06 15:52:26,1,75,3.2560000000000002,1,1,3.2439999999999998,1,,14,1,7,11
2018-01-06 15:52:56,1,126,3.255,1,179,3.139,1,,14,1,7,11
2018-01-06 15:53:27,1,62,3.25,1,190,3.165,1,,14,1,7,11
2018-01-06 15:53:57,1,75,3.245,1,166,3.182,1,,14,1,7,11
2018-01-06 15:54:26,1,124,3.248,1,190,3.2060000000000004,1,,14,1,7,11
2018-01-06 15:54:56,1,66,3.2539999999999996,1,1,3.247,1,,14,1,7,11
2018-01-06 15:55:26,1,140,3.248,1,55,3.2,1,,14,1,7,11
2018-01-06 15:55:55,1,75,3.2560000000000002,1,162,3.228,1,,14,1,7,11
2018-01-06 15:56:25,1,66,3.2489999999999997,1,163,3.208,1,,14,1,7,11
2018-01-06 15:56:55,1,117,3.2539999999999996,1,1,3.239,1,,14,1,7,11
2018-01-06 15:57:25,1,68,3.2560000000000002,1,54,3.248,1,,14,1,7,11
2018-01-06 15:57:55,1,62,3.258,1,160,3.245,1,,14,1,7,11
2018-01-06 15:58:25,1,66,3.259,1,1,3.253,1,,14,1,7,11
2018-01-06 15:58:55,1,10,3.258,1,36,3.247,1,,14,1,7,11
2018-01-06 15:59:25,1,20,3.2560000000000002,1,54,3.2430000000000003,1,,14,1,7,11
2018-01-06 15:59:55,1,44,3.2560000000000002,1,80,3.24,1,,14,1,7,11
2018-01-06 16:00:25,1,75,3.258,1,11,3.2439999999999998,1,,14,1,7,11
2018-01-06 16:00:54,1,124,3.261,1,163,3.253,1,,14,1,7,11
2018-01-06 16:01:23,1,124,3.261,1,163,3.253,1,,14,1,7,11
2018-01-06 16:01:53,1,124,3.261,1,163,3.253,1,,14,1,7,11
2018-01-06 16:02:24,1,124,3.261,1,163,3.253,1,,14,1,7,11
2018-01-06 16:02:53,1,124,3.261,1,163,3.253,1,,14,1,7,11
2018-01-06 16:03:24,1,124,3.261,1,163,3.253,1,,14,1,7,11
2018-01-06 18:17:46,1,62,3.273,1,36,3.262,1,,13,1,7,11
2018-01-06 18:18:16,1,14,3.273,1,26,3.239,1,,13,1,7,11
2018-01-06 18:18:46,1,133,3.264,1,1,3.2,1,,13,1,8,11
2018-01-06 18:19:15,1,102,3.253,1,54,3.09,1,,13,1,7,11
2018-01-06 18:19:44,1,117,3.248,1,130,3.2110000000000003,1,,13,1,7,11
2018-01-06 18:20:14,1,66,3.258,1,136,3.195,1,,13,1,8,11
2018-01-06 18:20:44,1,141,3.245,1,24,3.233,1,,13,1,8,11
2018-01-06 18:21:14,1,75,3.245,1,162,3.1639999999999997,1,,13,1,8,11
2018-01-06 18:21:45,1,47,3.2310000000000003,1,24,3.1839999999999997,1,,13,1,8,11
2018-01-06 18:22:15,1,142,3.247,1,56,3.239,1,,13,1,8,11
2018-01-06 18:22:44,1,75,3.2539999999999996,1,80,3.218,1,,13,1,8,11
2018-01-06 18:23:14,1,21,3.24,1,108,3.201,1,,13,1,8,11
2018-01-06 18:23:43,1,75,3.2430000000000003,1,176,3.234,1,,13,1,7,11
2018-01-06 18:24:13,1,14,3.205,1,183,3.159,1,,13,1,8,11
2018-01-06 18:24:43,1,45,3.253,1,160,3.073,1,,13,1,8,11
2018-01-06 18:25:13,1,142,3.24,1,36,3.208,1,,13,1,8,11
2018-01-06 18:25:44,1,14,3.236,1,207,3.173,1,,13,1,8,11
2018-01-06 18:26:13,1,60,3.25,1,212,3.114,1,,13,1,8,11
2018-01-06 18:26:43,1,81,3.242,1,1,3.2260000000000004,1,,13,1,8,11
2018-01-06 18:27:13,1,66,3.248,1,162,3.236,1,,13,1,8,11
2018-01-06 18:27:43,1,66,3.25,1,4,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:28:13,1,66,3.25,1,19,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:28:42,1,66,3.25,1,19,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:29:12,1,66,3.25,1,19,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:29:42,1,66,3.25,1,19,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:30:12,1,66,3.25,1,19,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:30:42,1,66,3.25,1,19,3.2439999999999998,1,,13,1,8,11
2018-01-06 18:37:17,1,75,3.265,1,1,3.26,1,,13,1,8,11
2018-01-06 18:37:47,1,75,3.266,1,1,3.261,1,,13,1,8,11
2018-01-06 18:38:16,1,75,3.267,1,1,3.262,1,,13,1,8,11
2018-01-06 18:38:46,1,61,3.267,1,1,3.262,1,,13,1,8,11
2018-01-06 18:39:16,1,128,3.255,1,106,3.217,1,,13,1,8,11
2018-01-06 18:39:46,1,172,3.25,1,56,3.1719999999999997,1,,13,1,8,11
2018-01-06 18:40:16,1,75,3.2510000000000003,1,160,3.221,1,,13,1,8,11
2018-01-06 18:40:46,1,194,3.2539999999999996,1,18,3.247,1,,13,1,8,11
2018-01-06 18:41:16,1,10,3.2430000000000003,1,25,3.237,1,,13,1,8,11
2018-01-06 18:41:46,1,30,3.253,1,36,3.248,1,,13,1,8,11
2018-01-06 18:42:15,1,94,3.258,1,5,3.25,1,,13,1,8,11
2018-01-06 18:42:45,1,130,3.2489999999999997,1,53,3.199,1,,13,1,8,11
2018-01-06 18:43:15,1,170,3.239,1,136,3.201,1,,13,1,8,11
2018-01-06 18:43:46,1,142,3.2439999999999998,1,205,3.216,1,,13,1,8,11
2018-01-06 18:44:16,1,194,3.248,1,49,3.22,1,,13,1,8,11
2018-01-06 18:44:46,1,42,3.2489999999999997,1,154,3.239,1,,13,1,8,11
2018-01-06 18:45:16,1,66,3.255,1,49,3.178,1,,13,1,8,11
2018-01-06 18:45:44,1,42,3.245,1,93,3.214,1,,13,1,8,11
2018-01-06 18:46:14,1,118,3.245,1,152,3.233,1,,13,1,8,11
2018-01-06 18:46:44,1,88,3.25,1,103,3.238,1,,13,1,8,11
2018-01-06 18:47:14,1,88,3.25,1,103,3.238,1,,13,1,8,11
2018-01-06 18:47:45,1,88,3.25,1,103,3.238,1,,13,1,8,11
2018-01-06 18:48:15,1,88,3.25,1,103,3.238,1,,13,1,8,11
2018-01-06 18:48:44,1,88,3.25,1,103,3.238,1,,13,1,8,11
2018-01-06 18:49:14,1,88,3.25,1,103,3.238,1,,13,1,8,11
2018-01-06 18:50:21,1,20,3.255,1,160,3.245,1,,13,1,7,11
2018-01-06 18:50:51,1,32,3.255,1,158,3.247,1,,13,1,8,11
2018-01-06 18:51:22,1,104,3.2489999999999997,1,45,3.22,1,,13,1,7,11
2018-01-06 18:51:52,1,75,3.2489999999999997,1,126,3.238,1,,13,1,8,11
2018-01-06 18:52:21,1,60,3.2560000000000002,1,5,3.2510000000000003,1,,13,1,7,11
2018-01-06 18:52:51,1,77,3.2560000000000002,1,36,3.247,1,,13,1,8,11
2018-01-06 18:53:20,1,135,3.2539999999999996,1,199,3.24,1,,13,1,7,11
2018-01-06 18:53:50,1,75,3.259,1,8,3.24,1,,13,1,7,11
2018-01-06 18:54:20,1,20,3.253,1,23,3.248,1,,13,1,7,11
